word	lemma	tense	nonfinite	singular-number	third-person	imperative-subjunctive	participle
ferreting	ferret	PRS	0	0	0	0	1
ferreted	ferret	PST	0	0	0	0	0
disappreciates	disappreciate	PRS	0	1	1	0	0
disappreciated	disappreciate	PST	0	0	0	0	0
disappreciated	disappreciate	PST	0	0	0	0	1
blackguarding	blackguard	PRS	0	0	0	0	1
blackguarded	blackguard	PST	0	0	0	0	1
oligomerises	oligomerise	PRS	0	1	1	0	0
oligomerising	oligomerise	PRS	0	0	0	0	1
oligomerised	oligomerise	PST	0	0	0	0	1
tyeks	tyek	PRS	0	1	1	0	0
tyekin	tyek	PRS	0	0	0	0	1
teuk	tyek	PST	0	0	0	0	0
tyeken	tyek	PST	0	0	0	0	1
unnestles	unnestle	PRS	0	1	1	0	0
unnestling	unnestle	PRS	0	0	0	0	1
unnestled	unnestle	PST	0	0	0	0	0
unnestled	unnestle	PST	0	0	0	0	1
breasting	breast	PRS	0	0	0	0	1
breasted	breast	PST	0	0	0	0	0
breasted	breast	PST	0	0	0	0	1
ultracentrifugates	ultracentrifugate	PRS	0	1	1	0	0
ultracentrifugated	ultracentrifugate	PST	0	0	0	0	0
ultracentrifugated	ultracentrifugate	PST	0	0	0	0	1
baksheeshes	baksheesh	PRS	0	1	1	0	0
baksheeshing	baksheesh	PRS	0	0	0	0	1
baksheeshed	baksheesh	PST	0	0	0	0	0
baksheeshed	baksheesh	PST	0	0	0	0	1
microbrews	microbrew	PRS	0	1	1	0	0
microbrewing	microbrew	PRS	0	0	0	0	1
microbrewed	microbrew	PST	0	0	0	0	0
microbrewed	microbrew	PST	0	0	0	0	1
migrating	migrate	PRS	0	0	0	0	1
migrated	migrate	PST	0	0	0	0	0
migrated	migrate	PST	0	0	0	0	1
dures	dure	PRS	0	1	1	0	0
deconsecrates	deconsecrate	PRS	0	1	1	0	0
deconsecrated	deconsecrate	PST	0	0	0	0	0
deconsecrated	deconsecrate	PST	0	0	0	0	1
hypostatised	hypostatise	PST	0	0	0	0	0
hypostatised	hypostatise	PST	0	0	0	0	1
subnumerated	subnumerate	PST	0	0	0	0	0
subnumerated	subnumerate	PST	0	0	0	0	1
psychopathologizes	psychopathologize	PRS	0	1	1	0	0
psychopathologizing	psychopathologize	PRS	0	0	0	0	1
psychopathologized	psychopathologize	PST	0	0	0	0	0
psychopathologized	psychopathologize	PST	0	0	0	0	1
inquiring	inquire	PRS	0	0	0	0	1
reanalyzes	reanalyze	PRS	0	1	1	0	0
reanalyzed	reanalyze	PST	0	0	0	0	0
reanalyzed	reanalyze	PST	0	0	0	0	1
sallows	sallow	PRS	0	1	1	0	0
sallowing	sallow	PRS	0	0	0	0	1
sallowed	sallow	PST	0	0	0	0	0
sallowed	sallow	PST	0	0	0	0	1
uncombines	uncombine	PRS	0	1	1	0	0
uncombined	uncombine	PST	0	0	0	0	0
uncombined	uncombine	PST	0	0	0	0	1
cashiers	cashier	PRS	0	1	1	0	0
cashiering	cashier	PRS	0	0	0	0	1
anguishes	anguish	PRS	0	1	1	0	0
anguished	anguish	PST	0	0	0	0	0
anguished	anguish	PST	0	0	0	0	1
stripteases	striptease	PRS	0	1	1	0	0
stripteasing	striptease	PRS	0	0	0	0	1
stripteased	striptease	PST	0	0	0	0	0
philippizing	philippize	PRS	0	0	0	0	1
philippized	philippize	PST	0	0	0	0	0
philippized	philippize	PST	0	0	0	0	1
lowlights	lowlight	PRS	0	1	1	0	0
lowlighting	lowlight	PRS	0	0	0	0	1
lowlighted	lowlight	PST	0	0	0	0	0
lowlighted	lowlight	PST	0	0	0	0	1
placing	place	PRS	0	0	0	0	1
placed	place	PST	0	0	0	0	0
placed	place	PST	0	0	0	0	1
boobied	booby	PST	0	0	0	0	0
boobied	booby	PST	0	0	0	0	1
swifters	swifter	PRS	0	1	1	0	0
swiftered	swifter	PST	0	0	0	0	0
swiftered	swifter	PST	0	0	0	0	1
obdurates	obdurate	PRS	0	1	1	0	0
obdurated	obdurate	PST	0	0	0	0	0
obdurated	obdurate	PST	0	0	0	0	1
surbates	surbate	PRS	0	1	1	0	0
surbating	surbate	PRS	0	0	0	0	1
surbated	surbate	PST	0	0	0	0	1
desimplifying	desimplify	PRS	0	0	0	0	1
desimplified	desimplify	PST	0	0	0	0	1
deads	dead	PRS	0	1	1	0	0
deading	dead	PRS	0	0	0	0	1
deaded	dead	PST	0	0	0	0	1
beburies	bebury	PRS	0	1	1	0	0
beburying	bebury	PRS	0	0	0	0	1
beburied	bebury	PST	0	0	0	0	0
beburied	bebury	PST	0	0	0	0	1
hyperrotates	hyperrotate	PRS	0	1	1	0	0
hyperrotated	hyperrotate	PST	0	0	0	0	0
hyperrotated	hyperrotate	PST	0	0	0	0	1
redivides	redivide	PRS	0	1	1	0	0
redividing	redivide	PRS	0	0	0	0	1
redivided	redivide	PST	0	0	0	0	1
fructifies	fructify	PRS	0	1	1	0	0
fructified	fructify	PST	0	0	0	0	0
embrocates	embrocate	PRS	0	1	1	0	0
embrocating	embrocate	PRS	0	0	0	0	1
embrocated	embrocate	PST	0	0	0	0	0
embrocated	embrocate	PST	0	0	0	0	1
desanitises	desanitise	PRS	0	1	1	0	0
desanitising	desanitise	PRS	0	0	0	0	1
desanitised	desanitise	PST	0	0	0	0	0
kipsies	kipsy	PRS	0	1	1	0	0
kipsied	kipsy	PST	0	0	0	0	0
sextates	sextate	PRS	0	1	1	0	0
sextating	sextate	PRS	0	0	0	0	1
sextated	sextate	PST	0	0	0	0	0
sextated	sextate	PST	0	0	0	0	1
vowelizes	vowelize	PRS	0	1	1	0	0
vowelizing	vowelize	PRS	0	0	0	0	1
vowelized	vowelize	PST	0	0	0	0	0
vowelized	vowelize	PST	0	0	0	0	1
sneaps	sneap	PRS	0	1	1	0	0
sneaped	sneap	PST	0	0	0	0	0
sneaped	sneap	PST	0	0	0	0	1
b******ses	b******s	PRS	0	1	1	0	0
b******sed	b******s	PST	0	0	0	0	1
chromatizes	chromatize	PRS	0	1	1	0	0
chromatizing	chromatize	PRS	0	0	0	0	1
chromatized	chromatize	PST	0	0	0	0	0
chromatized	chromatize	PST	0	0	0	0	1
whirs	whir	PRS	0	1	1	0	0
whirred	whir	PST	0	0	0	0	0
whirred	whir	PST	0	0	0	0	1
hoidens	hoiden	PRS	0	1	1	0	0
ceased	cease	PST	0	0	0	0	0
ceased	cease	PST	0	0	0	0	1
enclaves	enclave	PRS	0	1	1	0	0
enclaved	enclave	PST	0	0	0	0	0
enclaved	enclave	PST	0	0	0	0	1
thwonks	thwonk	PRS	0	1	1	0	0
thwonked	thwonk	PST	0	0	0	0	0
thwonked	thwonk	PST	0	0	0	0	1
reconceives	reconceive	PRS	0	1	1	0	0
reconceiving	reconceive	PRS	0	0	0	0	1
reconceived	reconceive	PST	0	0	0	0	0
reconceived	reconceive	PST	0	0	0	0	1
snetting	snet	PRS	0	0	0	0	1
snetted	snet	PST	0	0	0	0	0
snetted	snet	PST	0	0	0	0	1
gleans	glean	PRS	0	1	1	0	0
untraced	untrace	PST	0	0	0	0	1
denarrativizing	denarrativize	PRS	0	0	0	0	1
denarrativized	denarrativize	PST	0	0	0	0	1
yanks	yank	PRS	0	1	1	0	0
yanking	yank	PRS	0	0	0	0	1
yanked	yank	PST	0	0	0	0	0
sarcles	sarcle	PRS	0	1	1	0	0
sarcled	sarcle	PST	0	0	0	0	0
corrals	corral	PRS	0	1	1	0	0
corralled	corral	PST	0	0	0	0	0
corralled	corral	PST	0	0	0	0	1
reinvaded	reinvade	PST	0	0	0	0	0
reinvaded	reinvade	PST	0	0	0	0	1
modalizes	modalize	PRS	0	1	1	0	0
phagocytosed	phagocytose	PST	0	0	0	0	1
crossprimes	crossprime	PRS	0	1	1	0	0
crosspriming	crossprime	PRS	0	0	0	0	1
crossprimed	crossprime	PST	0	0	0	0	0
crossprimed	crossprime	PST	0	0	0	0	1
tallages	tallage	PRS	0	1	1	0	0
tallaged	tallage	PST	0	0	0	0	0
undercuts	undercut	PRS	0	1	1	0	0
undercut	undercut	PST	0	0	0	0	0
undercut	undercut	PST	0	0	0	0	1
outhales	outhale	PRS	0	1	1	0	0
outhaled	outhale	PST	0	0	0	0	1
dechlorinates	dechlorinate	PRS	0	1	1	0	0
dechlorinated	dechlorinate	PST	0	0	0	0	0
dechlorinated	dechlorinate	PST	0	0	0	0	1
tubed	tube	PST	0	0	0	0	0
tubed	tube	PST	0	0	0	0	1
confuses	confuse	PRS	0	1	1	0	0
confusing	confuse	PRS	0	0	0	0	1
confused	confuse	PST	0	0	0	0	0
confused	confuse	PST	0	0	0	0	1
deflagrates	deflagrate	PRS	0	1	1	0	0
deflagrating	deflagrate	PRS	0	0	0	0	1
deflagrated	deflagrate	PST	0	0	0	0	0
deflagrated	deflagrate	PST	0	0	0	0	1
gnasts	gnast	PRS	0	1	1	0	0
gnasting	gnast	PRS	0	0	0	0	1
gnasted	gnast	PST	0	0	0	0	0
gnasted	gnast	PST	0	0	0	0	1
404s	404	PRS	0	1	1	0	0
404ed	404	PST	0	0	0	0	0
404ed	404	PST	0	0	0	0	1
camples	cample	PRS	0	1	1	0	0
campling	cample	PRS	0	0	0	0	1
campled	cample	PST	0	0	0	0	0
campled	cample	PST	0	0	0	0	1
barked	bark	PST	0	0	0	0	1
rebounds	rebound	PRS	0	1	1	0	0
epilogizes	epilogize	PRS	0	1	1	0	0
epilogized	epilogize	PST	0	0	0	0	0
epilogized	epilogize	PST	0	0	0	0	1
jetwashing	jetwash	PRS	0	0	0	0	1
prerequires	prerequire	PRS	0	1	1	0	0
prerequiring	prerequire	PRS	0	0	0	0	1
loaves	loave	PRS	0	1	1	0	0
loaved	loave	PST	0	0	0	0	0
loaved	loave	PST	0	0	0	0	1
newsets	newset	PRS	0	1	1	0	0
newsetting	newset	PRS	0	0	0	0	1
newset	newset	PST	0	0	0	0	0
deglobalizes	deglobalize	PRS	0	1	1	0	0
digiscopes	digiscope	PRS	0	1	1	0	0
digiscoping	digiscope	PRS	0	0	0	0	1
digiscoped	digiscope	PST	0	0	0	0	0
grypes	grype	PRS	0	1	1	0	0
gryping	grype	PRS	0	0	0	0	1
inhancing	inhance	PRS	0	0	0	0	1
inferiorized	inferiorize	PST	0	0	0	0	0
inferiorized	inferiorize	PST	0	0	0	0	1
betaing	beta	PRS	0	0	0	0	1
betaed	beta	PST	0	0	0	0	0
betaed	beta	PST	0	0	0	0	1
coinheres	coinhere	PRS	0	1	1	0	0
coinhering	coinhere	PRS	0	0	0	0	1
coinhered	coinhere	PST	0	0	0	0	0
microanalyzes	microanalyze	PRS	0	1	1	0	0
microanalyzing	microanalyze	PRS	0	0	0	0	1
microanalyzed	microanalyze	PST	0	0	0	0	0
snoggles	snoggle	PRS	0	1	1	0	0
snoggling	snoggle	PRS	0	0	0	0	1
snoggled	snoggle	PST	0	0	0	0	1
harls	harl	PRS	0	1	1	0	0
harling	harl	PRS	0	0	0	0	1
harled	harl	PST	0	0	0	0	1
superselling	supersell	PRS	0	0	0	0	1
peddles	peddle	PRS	0	1	1	0	0
peddling	peddle	PRS	0	0	0	0	1
peddled	peddle	PST	0	0	0	0	1
soloes	solo	PRS	0	1	1	0	0
soloing	solo	PRS	0	0	0	0	1
soloed	solo	PST	0	0	0	0	1
auspicating	auspicate	PRS	0	0	0	0	1
auspicated	auspicate	PST	0	0	0	0	0
auspicated	auspicate	PST	0	0	0	0	1
shewing	shew	PRS	0	0	0	0	1
concedes	concede	PRS	0	1	1	0	0
conceded	concede	PST	0	0	0	0	1
serenades	serenade	PRS	0	1	1	0	0
serenaded	serenade	PST	0	0	0	0	1
bibs	bib	PRS	0	1	1	0	0
bibbed	bib	PST	0	0	0	0	0
peripheralized	peripheralize	PST	0	0	0	0	0
peripheralized	peripheralize	PST	0	0	0	0	1
cranches	cranch	PRS	0	1	1	0	0
googlewhored	googlewhore	PST	0	0	0	0	0
googlewhored	googlewhore	PST	0	0	0	0	1
unpastes	unpaste	PRS	0	1	1	0	0
unpasting	unpaste	PRS	0	0	0	0	1
unpasted	unpaste	PST	0	0	0	0	0
seajacks	seajack	PRS	0	1	1	0	0
seajacking	seajack	PRS	0	0	0	0	1
seajacked	seajack	PST	0	0	0	0	1
facepalms	facepalm	PRS	0	1	1	0	0
facepalming	facepalm	PRS	0	0	0	0	1
obduced	obduce	PST	0	0	0	0	1
skies	sky	PRS	0	1	1	0	0
skying	sky	PRS	0	0	0	0	1
skied	sky	PST	0	0	0	0	0
skied	sky	PST	0	0	0	0	1
crumping	crump	PRS	0	0	0	0	1
crumped	crump	PST	0	0	0	0	1
legendising	legendise	PRS	0	0	0	0	1
legendised	legendise	PST	0	0	0	0	0
legendised	legendise	PST	0	0	0	0	1
overcounts	overcount	PRS	0	1	1	0	0
overcounting	overcount	PRS	0	0	0	0	1
overcounted	overcount	PST	0	0	0	0	0
redefines	redefine	PRS	0	1	1	0	0
redefining	redefine	PRS	0	0	0	0	1
redefined	redefine	PST	0	0	0	0	0
redefined	redefine	PST	0	0	0	0	1
prejudicates	prejudicate	PRS	0	1	1	0	0
prejudicating	prejudicate	PRS	0	0	0	0	1
prejudicated	prejudicate	PST	0	0	0	0	0
handling	handle	PRS	0	0	0	0	1
handled	handle	PST	0	0	0	0	0
handled	handle	PST	0	0	0	0	1
hamstered	hamster	PST	0	0	0	0	0
hamstered	hamster	PST	0	0	0	0	1
sauntering	saunter	PRS	0	0	0	0	1
sauntered	saunter	PST	0	0	0	0	0
sonneteering	sonneteer	PRS	0	0	0	0	1
sonneteered	sonneteer	PST	0	0	0	0	1
mischecked	mischeck	PST	0	0	0	0	0
mischecked	mischeck	PST	0	0	0	0	1
thermoplasticized	thermoplasticize	PST	0	0	0	0	1
reepithelizes	reepithelize	PRS	0	1	1	0	0
reepithelizing	reepithelize	PRS	0	0	0	0	1
reepithelized	reepithelize	PST	0	0	0	0	1
recanning	recan	PRS	0	0	0	0	1
recanned	recan	PST	0	0	0	0	1
bebopping	bebop	PRS	0	0	0	0	1
aliens	alien	PRS	0	1	1	0	0
aliening	alien	PRS	0	0	0	0	1
aliened	alien	PST	0	0	0	0	0
scrumps	scrump	PRS	0	1	1	0	0
crimples	crimple	PRS	0	1	1	0	0
crimpling	crimple	PRS	0	0	0	0	1
crimpled	crimple	PST	0	0	0	0	0
crimpled	crimple	PST	0	0	0	0	1
assling	assle	PRS	0	0	0	0	1
assled	assle	PST	0	0	0	0	0
assled	assle	PST	0	0	0	0	1
hordes	horde	PRS	0	1	1	0	0
horded	horde	PST	0	0	0	0	0
inswathes	inswathe	PRS	0	1	1	0	0
inswathed	inswathe	PST	0	0	0	0	0
bimbles	bimble	PRS	0	1	1	0	0
bimbled	bimble	PST	0	0	0	0	1
befuddling	befuddle	PRS	0	0	0	0	1
befuddled	befuddle	PST	0	0	0	0	0
befuddled	befuddle	PST	0	0	0	0	1
pipettes	pipette	PRS	0	1	1	0	0
pipetting	pipette	PRS	0	0	0	0	1
pipetted	pipette	PST	0	0	0	0	0
instructed	instruct	PST	0	0	0	0	1
achromatizes	achromatize	PRS	0	1	1	0	0
achromatized	achromatize	PST	0	0	0	0	1
waites	waite	PRS	0	1	1	0	0
waited	waite	PST	0	0	0	0	0
waited	waite	PST	0	0	0	0	1
allylating	allylate	PRS	0	0	0	0	1
ruing	rue	PRS	0	0	0	0	1
rued	rue	PST	0	0	0	0	0
rued	rue	PST	0	0	0	0	1
backtrailing	backtrail	PRS	0	0	0	0	1
backtrailed	backtrail	PST	0	0	0	0	0
backtrailed	backtrail	PST	0	0	0	0	1
relumines	relumine	PRS	0	1	1	0	0
relumined	relumine	PST	0	0	0	0	0
relumined	relumine	PST	0	0	0	0	1
overdistributes	overdistribute	PRS	0	1	1	0	0
overdistributed	overdistribute	PST	0	0	0	0	1
decapacitated	decapacitate	PST	0	0	0	0	0
bastardizes	bastardize	PRS	0	1	1	0	0
bastardizing	bastardize	PRS	0	0	0	0	1
outcoupled	outcouple	PST	0	0	0	0	0
grozes	groze	PRS	0	1	1	0	0
grozed	groze	PST	0	0	0	0	0
grozed	groze	PST	0	0	0	0	1
identifies	identify	PRS	0	1	1	0	0
identifying	identify	PRS	0	0	0	0	1
identified	identify	PST	0	0	0	0	0
identified	identify	PST	0	0	0	0	1
vainglories	vainglory	PRS	0	1	1	0	0
vaingloried	vainglory	PST	0	0	0	0	0
merengues	merengue	PRS	0	1	1	0	0
merenguing	merengue	PRS	0	0	0	0	1
merengued	merengue	PST	0	0	0	0	0
evulgates	evulgate	PRS	0	1	1	0	0
evulgated	evulgate	PST	0	0	0	0	0
evulgated	evulgate	PST	0	0	0	0	1
hooverizing	hooverize	PRS	0	0	0	0	1
augments	augment	PRS	0	1	1	0	0
augmenting	augment	PRS	0	0	0	0	1
augmented	augment	PST	0	0	0	0	0
retrocessing	retrocess	PRS	0	0	0	0	1
retrocessed	retrocess	PST	0	0	0	0	0
retrocessed	retrocess	PST	0	0	0	0	1
launches	launch	PRS	0	1	1	0	0
launched	launch	PST	0	0	0	0	0
launched	launch	PST	0	0	0	0	1
nictitates	nictitate	PRS	0	1	1	0	0
nictitated	nictitate	PST	0	0	0	0	0
tragedizing	tragedize	PRS	0	0	0	0	1
tragedized	tragedize	PST	0	0	0	0	0
tragedized	tragedize	PST	0	0	0	0	1
reburying	rebury	PRS	0	0	0	0	1
reburied	rebury	PST	0	0	0	0	0
deems	deem	PRS	0	1	1	0	0
deeming	deem	PRS	0	0	0	0	1
deemed	deem	PST	0	0	0	0	0
unleashes	unleash	PRS	0	1	1	0	0
unleashed	unleash	PST	0	0	0	0	1
subtabulates	subtabulate	PRS	0	1	1	0	0
subtabulating	subtabulate	PRS	0	0	0	0	1
subtabulated	subtabulate	PST	0	0	0	0	0
subtabulated	subtabulate	PST	0	0	0	0	1
housemaided	housemaid	PST	0	0	0	0	0
housemaided	housemaid	PST	0	0	0	0	1
visualizes	visualize	PRS	0	1	1	0	0
visualizing	visualize	PRS	0	0	0	0	1
scrutinizes	scrutinize	PRS	0	1	1	0	0
scrutinizing	scrutinize	PRS	0	0	0	0	1
scrutinized	scrutinize	PST	0	0	0	0	1
outslutting	outslut	PRS	0	0	0	0	1
outslutted	outslut	PST	0	0	0	0	0
pettles	pettle	PRS	0	1	1	0	0
pettling	pettle	PRS	0	0	0	0	1
ripraps	riprap	PRS	0	1	1	0	0
riprapped	riprap	PST	0	0	0	0	0
clichés	cliché	PRS	0	1	1	0	0
clichéd	cliché	PST	0	0	0	0	0
clichéd	cliché	PST	0	0	0	0	1
equiponderated	equiponderate	PST	0	0	0	0	1
falchioning	falchion	PRS	0	0	0	0	1
falchioned	falchion	PST	0	0	0	0	1
mahoganizing	mahoganize	PRS	0	0	0	0	1
mahoganized	mahoganize	PST	0	0	0	0	1
unbared	unbare	PST	0	0	0	0	0
unbared	unbare	PST	0	0	0	0	1
caseating	caseate	PRS	0	0	0	0	1
caseated	caseate	PST	0	0	0	0	0
grippling	gripple	PRS	0	0	0	0	1
grippled	gripple	PST	0	0	0	0	0
grippled	gripple	PST	0	0	0	0	1
preassumes	preassume	PRS	0	1	1	0	0
preassumed	preassume	PST	0	0	0	0	0
preassumed	preassume	PST	0	0	0	0	1
obelizing	obelize	PRS	0	0	0	0	1
obelized	obelize	PST	0	0	0	0	1
harlots	harlot	PRS	0	1	1	0	0
harloted	harlot	PST	0	0	0	0	0
harloted	harlot	PST	0	0	0	0	1
cutlasses	cutlass	PRS	0	1	1	0	0
cutlassing	cutlass	PRS	0	0	0	0	1
cutlassed	cutlass	PST	0	0	0	0	1
rehydrating	rehydrate	PRS	0	0	0	0	1
shrieking	shriek	PRS	0	0	0	0	1
shrieked	shriek	PST	0	0	0	0	0
shrieked	shriek	PST	0	0	0	0	1
squeaking	squeak	PRS	0	0	0	0	1
squeaked	squeak	PST	0	0	0	0	1
overpassing	overpass	PRS	0	0	0	0	1
overpassed	overpass	PST	0	0	0	0	0
overpassed	overpass	PST	0	0	0	0	1
kafirizes	kafirize	PRS	0	1	1	0	0
kafirized	kafirize	PST	0	0	0	0	1
overreferencing	overreference	PRS	0	0	0	0	1
overreferenced	overreference	PST	0	0	0	0	0
overreferenced	overreference	PST	0	0	0	0	1
ponged	pong	PST	0	0	0	0	0
validates	validate	PRS	0	1	1	0	0
validated	validate	PST	0	0	0	0	0
validated	validate	PST	0	0	0	0	1
stupes	stupe	PRS	0	1	1	0	0
stuped	stupe	PST	0	0	0	0	0
stuped	stupe	PST	0	0	0	0	1
chequers	chequer	PRS	0	1	1	0	0
chequering	chequer	PRS	0	0	0	0	1
chequered	chequer	PST	0	0	0	0	1
malagarousing	malagarouse	PRS	0	0	0	0	1
malagaroused	malagarouse	PST	0	0	0	0	0
malagaroused	malagarouse	PST	0	0	0	0	1
stranded	strand	PST	0	0	0	0	0
stranded	strand	PST	0	0	0	0	1
charades	charade	PRS	0	1	1	0	0
charading	charade	PRS	0	0	0	0	1
charaded	charade	PST	0	0	0	0	1
exhaustifies	exhaustify	PRS	0	1	1	0	0
exhaustifying	exhaustify	PRS	0	0	0	0	1
exhaustified	exhaustify	PST	0	0	0	0	0
burglarizes	burglarize	PRS	0	1	1	0	0
burglarizing	burglarize	PRS	0	0	0	0	1
burglarized	burglarize	PST	0	0	0	0	0
premonishes	premonish	PRS	0	1	1	0	0
premonishing	premonish	PRS	0	0	0	0	1
premonished	premonish	PST	0	0	0	0	1
overvotes	overvote	PRS	0	1	1	0	0
overvoted	overvote	PST	0	0	0	0	0
overvoted	overvote	PST	0	0	0	0	1
bemuffling	bemuffle	PRS	0	0	0	0	1
bemuffled	bemuffle	PST	0	0	0	0	0
bemuffled	bemuffle	PST	0	0	0	0	1
pirates	pirate	PRS	0	1	1	0	0
pirated	pirate	PST	0	0	0	0	1
scalarised	scalarise	PST	0	0	0	0	0
monoliths	monolith	PRS	0	1	1	0	0
monolithed	monolith	PST	0	0	0	0	0
myelinizes	myelinize	PRS	0	1	1	0	0
recounting	recount	PRS	0	0	0	0	1
recounted	recount	PST	0	0	0	0	0
sissifies	sissify	PRS	0	1	1	0	0
sissifying	sissify	PRS	0	0	0	0	1
sissified	sissify	PST	0	0	0	0	1
obsolesces	obsolesce	PRS	0	1	1	0	0
obsolescing	obsolesce	PRS	0	0	0	0	1
misspecifying	misspecify	PRS	0	0	0	0	1
subtiliating	subtiliate	PRS	0	0	0	0	1
subtiliated	subtiliate	PST	0	0	0	0	0
subtiliated	subtiliate	PST	0	0	0	0	1
shends	shend	PRS	0	1	1	0	0
shending	shend	PRS	0	0	0	0	1
rares	rare	PRS	0	1	1	0	0
raring	rare	PRS	0	0	0	0	1
rared	rare	PST	0	0	0	0	0
rared	rare	PST	0	0	0	0	1
quoits	quoit	PRS	0	1	1	0	0
quoited	quoit	PST	0	0	0	0	0
quoited	quoit	PST	0	0	0	0	1
misbalances	misbalance	PRS	0	1	1	0	0
misbalanced	misbalance	PST	0	0	0	0	1
entaming	entame	PRS	0	0	0	0	1
entamed	entame	PST	0	0	0	0	0
entamed	entame	PST	0	0	0	0	1
besullies	besully	PRS	0	1	1	0	0
besullied	besully	PST	0	0	0	0	0
farewells	farewell	PRS	0	1	1	0	0
farewelled	farewell	PST	0	0	0	0	0
farewelled	farewell	PST	0	0	0	0	1
shodes	shode	PRS	0	1	1	0	0
shoded	shode	PST	0	0	0	0	0
tetanizes	tetanize	PRS	0	1	1	0	0
tetanized	tetanize	PST	0	0	0	0	1
utilitarianises	utilitarianise	PRS	0	1	1	0	0
utilitarianising	utilitarianise	PRS	0	0	0	0	1
utilitarianised	utilitarianise	PST	0	0	0	0	0
utilitarianised	utilitarianise	PST	0	0	0	0	1
hyperspecializes	hyperspecialize	PRS	0	1	1	0	0
hyperspecializing	hyperspecialize	PRS	0	0	0	0	1
hyperspecialized	hyperspecialize	PST	0	0	0	0	0
surtaxes	surtax	PRS	0	1	1	0	0
surtaxing	surtax	PRS	0	0	0	0	1
surtaxed	surtax	PST	0	0	0	0	0
refiddles	refiddle	PRS	0	1	1	0	0
refiddling	refiddle	PRS	0	0	0	0	1
refiddled	refiddle	PST	0	0	0	0	0
refiddled	refiddle	PST	0	0	0	0	1
tips	tip	PRS	0	1	1	0	0
tipping	tip	PRS	0	0	0	0	1
tipped	tip	PST	0	0	0	0	0
tipped	tip	PST	0	0	0	0	1
sedated	sedate	PST	0	0	0	0	0
sedated	sedate	PST	0	0	0	0	1
carbonised	carbonise	PST	0	0	0	0	0
carbonised	carbonise	PST	0	0	0	0	1
honeyfugles	honeyfugle	PRS	0	1	1	0	0
honeyfugling	honeyfugle	PRS	0	0	0	0	1
honeyfugled	honeyfugle	PST	0	0	0	0	0
neofunctionalizes	neofunctionalize	PRS	0	1	1	0	0
neofunctionalizing	neofunctionalize	PRS	0	0	0	0	1
neofunctionalized	neofunctionalize	PST	0	0	0	0	0
raping	rape	PRS	0	0	0	0	1
raped	rape	PST	0	0	0	0	0
raped	rape	PST	0	0	0	0	1
enigmatizing	enigmatize	PRS	0	0	0	0	1
enigmatized	enigmatize	PST	0	0	0	0	0
enigmatized	enigmatize	PST	0	0	0	0	1
extinguished	extinguish	PST	0	0	0	0	1
misturning	misturn	PRS	0	0	0	0	1
restratifying	restratify	PRS	0	0	0	0	1
restratified	restratify	PST	0	0	0	0	0
restratified	restratify	PST	0	0	0	0	1
tyning	tyne	PRS	0	0	0	0	1
tyned	tyne	PST	0	0	0	0	0
tyned	tyne	PST	0	0	0	0	1
shebops	shebop	PRS	0	1	1	0	0
shebopping	shebop	PRS	0	0	0	0	1
shebopped	shebop	PST	0	0	0	0	0
inditches	inditch	PRS	0	1	1	0	0
inditching	inditch	PRS	0	0	0	0	1
inditched	inditch	PST	0	0	0	0	0
misguggles	misguggle	PRS	0	1	1	0	0
misguggling	misguggle	PRS	0	0	0	0	1
misguggled	misguggle	PST	0	0	0	0	0
superficializing	superficialize	PRS	0	0	0	0	1
superficialized	superficialize	PST	0	0	0	0	1
fugues	fugue	PRS	0	1	1	0	0
fugued	fugue	PST	0	0	0	0	0
fugued	fugue	PST	0	0	0	0	1
hoards	hoard	PRS	0	1	1	0	0
hoarding	hoard	PRS	0	0	0	0	1
hoarded	hoard	PST	0	0	0	0	0
hoarded	hoard	PST	0	0	0	0	1
accusing	accuse	PRS	0	0	0	0	1
accused	accuse	PST	0	0	0	0	0
scrumbles	scrumble	PRS	0	1	1	0	0
scrumbling	scrumble	PRS	0	0	0	0	1
scrumbled	scrumble	PST	0	0	0	0	0
scrumbled	scrumble	PST	0	0	0	0	1
inwrought	inwork	PST	0	0	0	0	0
inwrought	inwork	PST	0	0	0	0	1
retrogressed	retrogress	PST	0	0	0	0	0
retrogressed	retrogress	PST	0	0	0	0	1
bedraped	bedrape	PST	0	0	0	0	1
resends	resend	PRS	0	1	1	0	0
resending	resend	PRS	0	0	0	0	1
resent	resend	PST	0	0	0	0	0
toying	toy	PRS	0	0	0	0	1
toyed	toy	PST	0	0	0	0	0
toyed	toy	PST	0	0	0	0	1
mouldering	moulder	PRS	0	0	0	0	1
mouldered	moulder	PST	0	0	0	0	0
autodarwinating	autodarwinate	PRS	0	0	0	0	1
dolomitizing	dolomitize	PRS	0	0	0	0	1
dolomitized	dolomitize	PST	0	0	0	0	0
dolomitized	dolomitize	PST	0	0	0	0	1
parked	park	PST	0	0	0	0	0
parked	park	PST	0	0	0	0	1
upsends	upsend	PRS	0	1	1	0	0
upsent	upsend	PST	0	0	0	0	0
upsent	upsend	PST	0	0	0	0	1
mismeasuring	mismeasure	PRS	0	0	0	0	1
pyrolysizing	pyrolysize	PRS	0	0	0	0	1
pyrolysized	pyrolysize	PST	0	0	0	0	0
punctuates	punctuate	PRS	0	1	1	0	0
punctuated	punctuate	PST	0	0	0	0	1
surfcasts	surfcast	PRS	0	1	1	0	0
